dataset,method,method_family,base_classifier,ensemble_size,tuning_mode,metric,mean_value,std_value,n_folds,mean_fit_seconds
ibm-employee-attrition,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.6016420099488272,0.03460847841702487,5,0.0835483074188232
ibm-employee-attrition,base,baseline,decision_tree,10,library_defaults,macro_f1,0.5954196375962957,0.03628495492102989,5,0.0835483074188232
ibm-employee-attrition,base,baseline,logistic_regression,10,library_defaults,auprc,0.6278706465416752,0.05819058572904731,5,0.07262568473815915
ibm-employee-attrition,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.6951327756289449,0.02406192931061784,5,0.07262568473815915
ibm-employee-attrition,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.7315964141548086,0.02860261530259759,5,0.07262568473815915
ibm-employee-attrition,cost,ensemble,decision_tree,10,library_defaults,auprc,0.26707432202373066,0.041626311640492665,5,0.28590984344482423
ibm-employee-attrition,cost,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6159859807046257,0.03915481888388707,5,0.28590984344482423
ibm-employee-attrition,cost,ensemble,decision_tree,10,library_defaults,macro_f1,0.6141025071202767,0.04423798546529667,5,0.28590984344482423
ibm-employee-attrition,cost,ensemble,logistic_regression,10,library_defaults,auprc,0.4574672904257331,0.061342057576761595,5,0.12045869827270501
ibm-employee-attrition,cost,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.6139650857863993,0.032781424611827474,5,0.12045869827270501
ibm-employee-attrition,cost,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6369433142159792,0.0407954010867414,5,0.12045869827270501
ibm-employee-attrition,enn,resampling,decision_tree,10,library_defaults,auprc,0.22715393937842782,0.027096171719437408,5,0.09933934211730952
ibm-employee-attrition,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6299659527896424,0.03652637989667125,5,0.09933934211730952
ibm-employee-attrition,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.5950943282143006,0.033502109947510746,5,0.09933934211730952
ibm-employee-attrition,enn,resampling,logistic_regression,10,library_defaults,auprc,0.6278870688032581,0.05569277490900688,5,0.08650765419006344
ibm-employee-attrition,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7278397770302968,0.034839804903561075,5,0.08650765419006344
ibm-employee-attrition,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.7328489634307029,0.04003562936421434,5,0.08650765419006344
ibm-employee-attrition,obag,ensemble,decision_tree,10,library_defaults,auprc,0.41356109902208066,0.025436972489451776,5,0.28520774841308594
ibm-employee-attrition,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.5952206227366348,0.018564032273433423,5,0.28520774841308594
ibm-employee-attrition,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6193083673168791,0.024873170435022726,5,0.28520774841308594
ibm-employee-attrition,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.5976373909338214,0.02972041442472522,5,0.44539990425109866
ibm-employee-attrition,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7434612381968854,0.012712195272341015,5,0.44539990425109866
ibm-employee-attrition,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6796540804594049,0.015488078847730359,5,0.44539990425109866
ibm-employee-attrition,rus,resampling,decision_tree,10,library_defaults,auprc,0.21577743208647487,0.014288240419760845,5,0.06127204895019526
ibm-employee-attrition,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6296974654161651,0.02651778142752638,5,0.06127204895019526
ibm-employee-attrition,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.5504658332116776,0.015551811710974557,5,0.06127204895019526
ibm-employee-attrition,rus,resampling,logistic_regression,10,library_defaults,auprc,0.5576331661255092,0.04978545441210345,5,0.06478195190429684
ibm-employee-attrition,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7412983478615904,0.014517078039851658,5,0.06478195190429684
ibm-employee-attrition,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.6497211796224416,0.01822555062533364,5,0.06478195190429684
ibm-employee-attrition,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.4349789554903675,0.03946132337344334,5,0.4645096302032471
ibm-employee-attrition,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6024870754888099,0.03310917138901541,5,0.4645096302032471
ibm-employee-attrition,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6256998955410366,0.03918741526898041,5,0.4645096302032471
ibm-employee-attrition,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.5978702086569012,0.02682521323995411,5,0.6210461139678956
ibm-employee-attrition,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7436545193419459,0.022273427180572316,5,0.6210461139678956
ibm-employee-attrition,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6857598282821484,0.019192508257387712,5,0.6210461139678956
ibm-employee-attrition,smote,resampling,decision_tree,10,library_defaults,auprc,0.2506554282905576,0.060884845244576644,5,0.10574088096618646
ibm-employee-attrition,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6366951419105026,0.06190391781640985,5,0.10574088096618646
ibm-employee-attrition,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.627218054591999,0.0574440195310855,5,0.10574088096618646
ibm-employee-attrition,smote,resampling,logistic_regression,10,library_defaults,auprc,0.5797856978049719,0.03756658166301229,5,0.08705058097839352
ibm-employee-attrition,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7359985979479056,0.01970569166181503,5,0.08705058097839352
ibm-employee-attrition,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.6640160557314208,0.012624321404284844,5,0.08705058097839352
ibm-employee-attrition,spe,ensemble,decision_tree,10,library_defaults,auprc,0.35551053088866746,0.033241783024273795,5,0.161279821395874
ibm-employee-attrition,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6416534217564589,0.023871013102281027,5,0.161279821395874
ibm-employee-attrition,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.6321405992531309,0.022407808085437256,5,0.161279821395874
ibm-employee-attrition,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.6150542369282149,0.05930316141202528,5,0.23411278724670406
ibm-employee-attrition,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7536675882953162,0.021206841226817364,5,0.23411278724670406
ibm-employee-attrition,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.7004481362176471,0.02375235397379082,5,0.23411278724670406
ibm-employee-attrition,tomek,resampling,decision_tree,10,library_defaults,auprc,0.22468176024976935,0.0392040041167319,5,0.10192799568176265
ibm-employee-attrition,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6127851595026848,0.04681450159362688,5,0.10192799568176265
ibm-employee-attrition,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.601088875231919,0.04448406920200477,5,0.10192799568176265
ibm-employee-attrition,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.6274284323083723,0.0610740983904872,5,0.08996653556823726
ibm-employee-attrition,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7065922141638076,0.028313418557781852,5,0.08996653556823726
ibm-employee-attrition,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.7410968098477669,0.030300354212211673,5,0.08996653556823726
ibm-employee-attrition,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.432425863613886,0.032115688468214776,5,0.15665030479431147
ibm-employee-attrition,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6841911404244114,0.01418788116785018,5,0.15665030479431147
ibm-employee-attrition,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6669539289281394,0.019971381257499067,5,0.15665030479431147
ibm-employee-attrition,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.6126397033145934,0.03809560898156563,5,0.22185339927673337
ibm-employee-attrition,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7521882946508421,0.017118997543333073,5,0.22185339927673337
ibm-employee-attrition,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6773436146044048,0.013261282024702297,5,0.22185339927673337
ilpd-numeric,base,baseline,decision_tree,10,library_defaults,auprc,0.33105891965982187,0.015245431666408845,5,0.019198608398437438
ilpd-numeric,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.580143722330115,0.024622956470103825,5,0.019198608398437438
ilpd-numeric,base,baseline,decision_tree,10,library_defaults,macro_f1,0.5744120857848488,0.019790010625266363,5,0.019198608398437438
ilpd-numeric,base,baseline,logistic_regression,10,library_defaults,auprc,0.5139829440495958,0.07155096581843037,5,0.028713369369506782
ilpd-numeric,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.5730481130020464,0.027372063053653205,5,0.028713369369506782
ilpd-numeric,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.5704447647642381,0.03186718128048984,5,0.028713369369506782
ilpd-numeric,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.341405984138554,0.017447902142583484,5,0.07900986671447749
ilpd-numeric,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.5654425954390518,0.03914573641613806,5,0.07900986671447749
ilpd-numeric,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.5586125113583258,0.0356720375777203,5,0.07900986671447749
ilpd-numeric,cost,cost_sensitive,logistic_regression,10,library_defaults,auprc,0.4421344905633017,0.04100610710920647,5,0.08566741943359373
ilpd-numeric,cost,cost_sensitive,logistic_regression,10,library_defaults,balanced_accuracy,0.6026386677343446,0.03954064614432317,5,0.08566741943359373
ilpd-numeric,cost,cost_sensitive,logistic_regression,10,library_defaults,macro_f1,0.5971240887914953,0.03913890444500841,5,0.08566741943359373
ilpd-numeric,enn,resampling,decision_tree,10,library_defaults,auprc,0.39573129556903225,0.03480420720139286,5,0.02098765373229978
ilpd-numeric,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6766476908397532,0.0339281695012595,5,0.02098765373229978
ilpd-numeric,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.6154349870228817,0.051055266130311784,5,0.02098765373229978
ilpd-numeric,enn,resampling,logistic_regression,10,library_defaults,auprc,0.4949851149457558,0.07764196517892961,5,0.03152904510498042
ilpd-numeric,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7046521456337189,0.03850053307322845,5,0.03152904510498042
ilpd-numeric,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.6148061007232614,0.036422052685065605,5,0.03152904510498042
ilpd-numeric,obag,ensemble,decision_tree,10,library_defaults,auprc,0.4636822923057492,0.030948077879928045,5,0.08611779212951656
ilpd-numeric,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.5953535302401355,0.03626032594175881,5,0.08611779212951656
ilpd-numeric,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.5998453920215627,0.041602965314123566,5,0.08611779212951656
ilpd-numeric,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.5136228833634331,0.07605571656513008,5,0.14596967697143554
ilpd-numeric,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.686029756919197,0.02924561893023615,5,0.14596967697143554
ilpd-numeric,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6244987241743745,0.033707211892958465,5,0.14596967697143554
ilpd-numeric,rus,resampling,decision_tree,10,library_defaults,auprc,0.35764320290182355,0.028525699544948133,5,0.01954836845397944
ilpd-numeric,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6233120411362794,0.029912475490892234,5,0.01954836845397944
ilpd-numeric,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.5872486182090204,0.04114997702292797,5,0.01954836845397944
ilpd-numeric,rus,resampling,logistic_regression,10,library_defaults,auprc,0.5196517067006432,0.07124392646514134,5,0.027641582489013623
ilpd-numeric,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6945412666709619,0.03784383729824334,5,0.027641582489013623
ilpd-numeric,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.6239968672626269,0.03082357900320549,5,0.027641582489013623
ilpd-numeric,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.45930201441848684,0.06185695514456203,5,0.11440458297729486
ilpd-numeric,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.5845642309497732,0.05121880588187465,5,0.11440458297729486
ilpd-numeric,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.5864470948174202,0.05528322777016964,5,0.11440458297729486
ilpd-numeric,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.5211340819544479,0.08115678876976982,5,0.17259769439697262
ilpd-numeric,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.684175586992738,0.023078434231887036,5,0.17259769439697262
ilpd-numeric,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6236323136507105,0.028402614831789838,5,0.17259769439697262
ilpd-numeric,smote,resampling,decision_tree,10,library_defaults,auprc,0.37095966411382236,0.03655375027715084,5,0.02463741302490232
ilpd-numeric,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6267810738753333,0.0356400371043128,5,0.02463741302490232
ilpd-numeric,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.6243468607209944,0.03474032559229072,5,0.02463741302490232
ilpd-numeric,smote,resampling,logistic_regression,10,library_defaults,auprc,0.5252674951272303,0.07008991953506015,5,0.029161453247070257
ilpd-numeric,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6993049355558215,0.04448864463244194,5,0.029161453247070257
ilpd-numeric,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.6379906443916213,0.04528002879686237,5,0.029161453247070257
ilpd-numeric,spe,ensemble,decision_tree,10,library_defaults,auprc,0.5009089016318441,0.04776655887106196,5,0.07912178039550777
ilpd-numeric,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6573610714822621,0.04429095539592921,5,0.07912178039550777
ilpd-numeric,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.6530835099245246,0.04139660605244167,5,0.07912178039550777
ilpd-numeric,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.525621870920838,0.07920720715747447,5,0.13323545455932614
ilpd-numeric,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.700560607594626,0.050794621455396594,5,0.13323545455932614
ilpd-numeric,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6357580120410166,0.05035142598078535,5,0.13323545455932614
ilpd-numeric,tomek,resampling,decision_tree,10,library_defaults,auprc,0.35557623798695814,0.029206476471798457,5,0.022542047500610302
ilpd-numeric,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6103926784295318,0.03631458019129116,5,0.022542047500610302
ilpd-numeric,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.6016117359787908,0.035449844846152954,5,0.022542047500610302
ilpd-numeric,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.5177101591452606,0.08035587381526813,5,0.03288412094116206
ilpd-numeric,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6061677573548587,0.023562306762948917,5,0.03288412094116206
ilpd-numeric,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.6124083016578861,0.0299529671736018,5,0.03288412094116206
ilpd-numeric,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.47622631563204737,0.034783681718406734,5,0.0765837669372558
ilpd-numeric,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.657703004531495,0.02133465307811053,5,0.0765837669372558
ilpd-numeric,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6455406566230617,0.0171998263935899,5,0.0765837669372558
ilpd-numeric,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.5042088627464102,0.07149494015282322,5,0.12665967941284176
ilpd-numeric,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.6872758413332474,0.026086559846910096,5,0.12665967941284176
ilpd-numeric,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6185540841331107,0.025672260908888658,5,0.12665967941284176
kc1,base,baseline,decision_tree,10,library_defaults,auprc,0.24965380427566147,0.0184029940607454,5,0.03461027145385738
kc1,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,0.6332290919039102,0.01871678873416571,5,0.03461027145385738
kc1,base,baseline,decision_tree,10,library_defaults,macro_f1,0.6358565817556563,0.01593160600955393,5,0.03461027145385738
kc1,base,baseline,logistic_regression,10,library_defaults,auprc,0.46565225998817306,0.03005372658598614,5,0.039448118209838824
kc1,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,0.5894747662559956,0.019007862824806994,5,0.039448118209838824
kc1,base,baseline,logistic_regression,10,library_defaults,macro_f1,0.6108702041754428,0.02388970415549437,5,0.039448118209838824
kc1,cost,cost_sensitive,decision_tree,10,library_defaults,auprc,0.3589422618808787,0.06076547258857008,5,0.2551740169525146
kc1,cost,cost_sensitive,decision_tree,10,library_defaults,balanced_accuracy,0.6232128138440102,0.029454501383001225,5,0.2551740169525146
kc1,cost,cost_sensitive,decision_tree,10,library_defaults,macro_f1,0.6328328981552256,0.0323519227538405,5,0.2551740169525146
kc1,cost,cost_sensitive,logistic_regression,10,library_defaults,auprc,0.3790608443706942,0.050047728239841174,5,0.11304311752319332
kc1,cost,cost_sensitive,logistic_regression,10,library_defaults,balanced_accuracy,0.5404019179762736,0.025563597862662758,5,0.11304311752319332
kc1,cost,cost_sensitive,logistic_regression,10,library_defaults,macro_f1,0.5376441629752791,0.040350474108576416,5,0.11304311752319332
kc1,enn,resampling,decision_tree,10,library_defaults,auprc,0.22166306027532348,0.014959263119128543,5,0.04289784431457516
kc1,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6485032625449018,0.02436330924120698,5,0.04289784431457516
kc1,enn,resampling,decision_tree,10,library_defaults,macro_f1,0.5763554173281484,0.01884825609319639,5,0.04289784431457516
kc1,enn,resampling,logistic_regression,10,library_defaults,auprc,0.4507602079572316,0.06145302518145322,5,0.060885238647460906
kc1,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6659741536278219,0.03849212923734802,5,0.060885238647460906
kc1,enn,resampling,logistic_regression,10,library_defaults,macro_f1,0.6664067468252772,0.03478488092663208,5,0.060885238647460906
kc1,obag,ensemble,decision_tree,10,library_defaults,auprc,0.3987779105324759,0.043714141677201404,5,0.24983592033386226
kc1,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6036260687979128,0.0291221183082419,5,0.24983592033386226
kc1,obag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6250327191393927,0.0372110031620635,5,0.24983592033386226
kc1,obag,ensemble,logistic_regression,10,library_defaults,auprc,0.45446022030494015,0.0374899276005978,5,0.4581700325012207
kc1,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7165081184512777,0.018126255021213556,5,0.4581700325012207
kc1,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.631798018220245,0.015062823087197391,5,0.4581700325012207
kc1,rus,resampling,decision_tree,10,library_defaults,auprc,0.24641660285747982,0.010251460484288672,5,0.025870323181152278
kc1,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6773785874843377,0.01344531527977346,5,0.025870323181152278
kc1,rus,resampling,decision_tree,10,library_defaults,macro_f1,0.6045917286275581,0.01315398271042668,5,0.025870323181152278
kc1,rus,resampling,logistic_regression,10,library_defaults,auprc,0.44421251442462895,0.04444738203573909,5,0.039353704452514605
kc1,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7107228935417964,0.022890859134382102,5,0.039353704452514605
kc1,rus,resampling,logistic_regression,10,library_defaults,macro_f1,0.6301460099171475,0.02185248429068353,5,0.039353704452514605
kc1,sbag,ensemble,decision_tree,10,library_defaults,auprc,0.41943798829119794,0.048521569024665236,5,0.397458267211914
kc1,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6447640869815358,0.0312293606532458,5,0.397458267211914
kc1,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6629543306857384,0.03369067173096001,5,0.397458267211914
kc1,sbag,ensemble,logistic_regression,10,library_defaults,auprc,0.4506854831595417,0.03970843394806434,5,0.6110321521759033
kc1,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7149688700812297,0.01862219732055948,5,0.6110321521759033
kc1,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.630907987120871,0.01575507876878901,5,0.6110321521759033
kc1,smote,resampling,decision_tree,10,library_defaults,auprc,0.2625194851462515,0.01351157847774513,5,0.07392487525939936
kc1,smote,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6503636559518913,0.008155213173147978,5,0.07392487525939936
kc1,smote,resampling,decision_tree,10,library_defaults,macro_f1,0.6485130441186773,0.012371133429806454,5,0.07392487525939936
kc1,smote,resampling,logistic_regression,10,library_defaults,auprc,0.4588915531064375,0.03686764475402728,5,0.06864128112792964
kc1,smote,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.7103720744996356,0.03004417704241348,5,0.06864128112792964
kc1,smote,resampling,logistic_regression,10,library_defaults,macro_f1,0.6283774690220973,0.025798786223602394,5,0.06864128112792964
kc1,spe,ensemble,decision_tree,10,library_defaults,auprc,0.4245455175559318,0.04915219860489151,5,0.14388017654418941
kc1,spe,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.7043611147609826,0.032646160146691056,5,0.14388017654418941
kc1,spe,ensemble,decision_tree,10,library_defaults,macro_f1,0.6706103457705168,0.023678322153854455,5,0.14388017654418941
kc1,spe,ensemble,logistic_regression,10,library_defaults,auprc,0.4629625484556136,0.03129688870310544,5,0.23355312347412105
kc1,spe,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7132388056974971,0.018536814914484105,5,0.23355312347412105
kc1,spe,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6314499645582726,0.025711689795623056,5,0.23355312347412105
kc1,tomek,resampling,decision_tree,10,library_defaults,auprc,0.2631291267335173,0.018990139157647155,5,0.05034465789794916
kc1,tomek,resampling,decision_tree,10,library_defaults,balanced_accuracy,0.6498622296408152,0.01796663610187553,5,0.05034465789794916
kc1,tomek,resampling,decision_tree,10,library_defaults,macro_f1,0.649717041432314,0.01640281693556976,5,0.05034465789794916
kc1,tomek,resampling,logistic_regression,10,library_defaults,auprc,0.4635011510851033,0.031440005889898905,5,0.06906442642211907
kc1,tomek,resampling,logistic_regression,10,library_defaults,balanced_accuracy,0.6069696012293501,0.02885755741887087,5,0.06906442642211907
kc1,tomek,resampling,logistic_regression,10,library_defaults,macro_f1,0.6306979491627851,0.0333320635405081,5,0.06906442642211907
kc1,ubag,ensemble,decision_tree,10,library_defaults,auprc,0.4024909890046543,0.028575584750375846,5,0.12877173423767085
kc1,ubag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,0.6981282388023962,0.03361262110214313,5,0.12877173423767085
kc1,ubag,ensemble,decision_tree,10,library_defaults,macro_f1,0.6445701408434865,0.018460956133423686,5,0.12877173423767085
kc1,ubag,ensemble,logistic_regression,10,library_defaults,auprc,0.45692543323131485,0.04284030132427513,5,0.2192353248596191
kc1,ubag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.7181821208093515,0.02820450700744453,5,0.2192353248596191
kc1,ubag,ensemble,logistic_regression,10,library_defaults,macro_f1,0.6315041539827664,0.020395689339674034,5,0.2192353248596191
law-school-admission-bianry,base,baseline,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.11278219223022456
law-school-admission-bianry,base,baseline,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.11278219223022456
law-school-admission-bianry,base,baseline,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.11278219223022456
law-school-admission-bianry,base,baseline,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.15128955841064448
law-school-admission-bianry,base,baseline,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.15128955841064448
law-school-admission-bianry,base,baseline,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.15128955841064448
law-school-admission-bianry,cost,ensemble,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.2529871463775634
law-school-admission-bianry,cost,ensemble,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.2529871463775634
law-school-admission-bianry,cost,ensemble,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.2529871463775634
law-school-admission-bianry,cost,ensemble,logistic_regression,10,library_defaults,auprc,0.9633530643154767,0.002363350985078378,5,0.34057254791259767
law-school-admission-bianry,cost,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,0.941446463134681,0.004045575169703439,5,0.34057254791259767
law-school-admission-bianry,cost,ensemble,logistic_regression,10,library_defaults,macro_f1,0.9209904224132597,0.005575045830984491,5,0.34057254791259767
law-school-admission-bianry,enn,resampling,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.7003782749176025
law-school-admission-bianry,enn,resampling,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.7003782749176025
law-school-admission-bianry,enn,resampling,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.7003782749176025
law-school-admission-bianry,enn,resampling,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.7188116073608398
law-school-admission-bianry,enn,resampling,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.7188116073608398
law-school-admission-bianry,enn,resampling,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.7188116073608398
law-school-admission-bianry,obag,ensemble,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.32272248268127435
law-school-admission-bianry,obag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.32272248268127435
law-school-admission-bianry,obag,ensemble,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.32272248268127435
law-school-admission-bianry,obag,ensemble,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.8589282512664795
law-school-admission-bianry,obag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.8589282512664795
law-school-admission-bianry,obag,ensemble,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.8589282512664795
law-school-admission-bianry,rus,resampling,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.11956152915954583
law-school-admission-bianry,rus,resampling,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.11956152915954583
law-school-admission-bianry,rus,resampling,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,0.11956152915954583
law-school-admission-bianry,rus,resampling,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,0.1469248294830322
law-school-admission-bianry,rus,resampling,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,0.1469248294830322
law-school-admission-bianry,rus,resampling,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,0.1469248294830322
law-school-admission-bianry,sbag,ensemble,decision_tree,10,library_defaults,auprc,1.0,0.0,5,1.2374927997589111
law-school-admission-bianry,sbag,ensemble,decision_tree,10,library_defaults,balanced_accuracy,1.0,0.0,5,1.2374927997589111
law-school-admission-bianry,sbag,ensemble,decision_tree,10,library_defaults,macro_f1,1.0,0.0,5,1.2374927997589111
law-school-admission-bianry,sbag,ensemble,logistic_regression,10,library_defaults,auprc,1.0,0.0,5,2.2937504291534423
law-school-admission-bianry,sbag,ensemble,logistic_regression,10,library_defaults,balanced_accuracy,1.0,0.0,5,2.2937504291534423
law-school-admission-bianry,sbag,ensemble,logistic_regression,10,library_defaults,macro_f1,1.0,0.0,5,2.2937504291534423
law-school-admission-bianry,smote,resampling,decision_tree,10,library_defaults,auprc,1.0,0.0,5,0.22861399650573722
